code,name,geocoder_address,address,locality,municipality,district,postal_code,nature,cicle
252815,"Escola Básica de Prior Velho, Loures","R. Maestro Lopes Graça, 2685-313 PRIOR VELHO, Loures, Portugal",R. Maestro Lopes Graça,PRIOR VELHO,Loures,Lisboa,2685-313,Publico,Pré-escolar|1º Ciclo
290294,"Escola Básica de Aruil, Sintra","R. General Barnabé António Ferreira, 2715-247 ALMARGEM DO BISPO, Sintra, Portugal",R. General Barnabé António Ferreira,ALMARGEM DO BISPO,Sintra,Lisboa,2715-247,Publico,Pré-escolar|1º Ciclo
402163,"Escola Secundária Marquês de Pombal, Lisboa","R. Alexandre Sá Pinto, 1349-003 LISBOA, Lisboa, Portugal",R. Alexandre Sá Pinto,LISBOA,Lisboa,Lisboa,1349-003,Publico,3º Ciclo|Secundário|Profissional
806237,A Casa Amarela,"Rua General Henriques de Carvalho, 1600-475 LISBOA, Lisboa, Portugal",Rua General Henriques de Carvalho,LISBOA,Lisboa,Lisboa,1600-475,Privado,Pré-escolar
504981,Queen Elizabeths School,"Rua Filipe de Magalhães, nº 1, 1700-194 LISBOA, Lisboa, Portugal","Rua Filipe de Magalhães, nº 1",LISBOA,Lisboa,Lisboa,1700-194,Privado,Pré-escolar|1º Ciclo
402965,"Escola Secundária Vergílio Ferreira, Lisboa","R. do Seminário-Qt. dos Inglesinhos, 1600-764 LISBOA, Lisboa, Portugal",R. do Seminário-Qt. dos Inglesinhos,LISBOA,Lisboa,Lisboa,1600-764,Publico,3º Ciclo|Secundário|Profissional
295681,"Escola Básica Fernando Formigal de Morais, Varge Mondar, Sintra","Rua Josefa de Óbidos, 2635-488 RIO DE MOURO, Sintra, Portugal",Rua Josefa de Óbidos,RIO DE MOURO,Sintra,Lisboa,2635-488,Publico,Pré-escolar|1º Ciclo
806522,Colégio Mundo das Descobertas,"Rua Contubo, n.º 12, 2845-078 AMORA, Seixal, Portugal","Rua Contubo, n.º 12",AMORA,Seixal,Setúbal,2845-078,Privado,Pré-escolar|1º Ciclo
342919,"Escola Básica e Secundária Rainha D. Leonor de Lencastre, São Marcos, Sintra","Rua Cidade Rio de Janeiro, nº 20 e 20-A,  Urbanização de S. Marcos, 2735-659 AGUALVA-CACÉM, Sintra, Portugal","Rua Cidade Rio de Janeiro, nº 20 e 20-A,  Urbanização de S. Marcos",AGUALVA-CACÉM,Sintra,Lisboa,2735-659,Publico,2º Ciclo|3º Ciclo|Secundário
803630,Jardim Infantil do Centro B. E. In. Janelas Verdes,"R. Presidente Arriaga, nº 24 - 6º, 1200-773 LISBOA, Lisboa, Portugal","R. Presidente Arriaga, nº 24 - 6º",LISBOA,Lisboa,Lisboa,1200-773,Publico,Pré-escolar
800474,Colégio de Stª Doroteia,"Avenida Marechal Craveiro Lopes, 1, 1749-012 LISBOA, Lisboa, Portugal","Avenida Marechal Craveiro Lopes, 1",LISBOA,Lisboa,Lisboa,1749-012,Privado,2º Ciclo|3º Ciclo|Secundário
516491,Creche Arneiro - Santa Casa Da Misericórdia De Cascais,"Rua Da Creche - Arneiro, 2775-512 CARCAVELOS, Cascais, Portugal",Rua Da Creche - Arneiro,CARCAVELOS,Cascais,Lisboa,2775-512,Privado,Pré-escolar
248800,"Escola Básica da Cotovia, Sesimbra","R. Jaime Cortesão, 2970-319 SESIMBRA, Sesimbra, Portugal",R. Jaime Cortesão,SESIMBRA,Sesimbra,Setúbal,2970-319,Publico,Pré-escolar|1º Ciclo
517320,Associação Infante De Sagres,"Rua Azevedo Neves, 1600-015 LISBOA, Lisboa, Portugal",Rua Azevedo Neves,LISBOA,Lisboa,Lisboa,1600-015,Privado,Pré-escolar|1º Ciclo
287829,"Escola Básica de Caneira, Montijo","Rua 8 de Março, 2870-000 MONTIJO, Montijo, Portugal",Rua 8 de Março,MONTIJO,Montijo,Setúbal,2870-000,Publico,Pré-escolar|1º Ciclo
501864,Escola Primária Nova Apostólica,"Rua de São Gabriel - São Miguel das Encostas - Lote 104 - Sassoeiros, 2775-743 CARCAVELOS, Cascais, Portugal",Rua de São Gabriel - São Miguel das Encostas - Lote 104 - Sassoeiros,CARCAVELOS,Cascais,Lisboa,2775-743,Privado,Pré-escolar|1º Ciclo
294512,"Escola Básica da Quinta das Mós, Camarate, Loures","Azinhaga das Mós, 2680-149 CAMARATE, Loures, Portugal",Azinhaga das Mós,CAMARATE,Loures,Lisboa,2680-149,Publico,Pré-escolar|1º Ciclo
251549,"Escola Básica de Bragadas, Póvoa de Santa Iria, Vila Franca de Xira","E B1 nº 3 de Póvoa de Santa Iria - Av. Prof. Dr. Egas Moniz, 2625-039 PÓVOA DE SANTA IRIA, Vila Franca de Xira, Portugal",E B1 nº 3 de Póvoa de Santa Iria - Av. Prof. Dr. Egas Moniz,PÓVOA DE SANTA IRIA,Vila Franca de Xira,Lisboa,2625-039,Publico,Pré-escolar|1º Ciclo
803797,Jardim de Infância O Nosso Miminho,"Rua Manuel Teixeira Gomes, 23 - B, 2790-103 CARNAXIDE, Oeiras, Portugal","Rua Manuel Teixeira Gomes, 23 - B",CARNAXIDE,Oeiras,Lisboa,2790-103,Privado,Pré-escolar
242550,"Escola Básica n.º 1 do Zambujal, Sesimbra","Zambujal, 2970-000 SESIMBRA, Sesimbra, Portugal",Zambujal,SESIMBRA,Sesimbra,Setúbal,2970-000,Publico,1º Ciclo
331053,"Escola Básica do Parque das Nações, Lisboa","Rua das Gaivotas em Terra, Lote 3.12.01, 1990-601 LISBOA, Lisboa, Portugal","Rua das Gaivotas em Terra, Lote 3.12.01",LISBOA,Lisboa,Lisboa,1990-601,Publico,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo
502339,"Externato ""Calimero""","Rua Caminho do Rio, nº 20, 2725-432 MEM MARTINS, Sintra, Portugal","Rua Caminho do Rio, nº 20",MEM MARTINS,Sintra,Lisboa,2725-432,Privado,Pré-escolar|1º Ciclo
237218,"Escola Básica Alice Vieira, Buraca, Amadora","R. Prof. Dr. Egas Moniz, 2610-150 AMADORA, Amadora, Portugal",R. Prof. Dr. Egas Moniz,AMADORA,Amadora,Lisboa,2610-150,Publico,Pré-escolar|1º Ciclo
503575,Externato de S. José,"Avenida das Descobertas, 27, 1400-091 LISBOA, Lisboa, Portugal","Avenida das Descobertas, 27",LISBOA,Lisboa,Lisboa,1400-091,Privado,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo|Secundário
247108,"Escola Básica n.º 2 de Mem Martins, Sintra","R. de Macau, 2725-366 MEM MARTINS, Sintra, Portugal",R. de Macau,MEM MARTINS,Sintra,Lisboa,2725-366,Publico,Pré-escolar|1º Ciclo
805964,Jardim De Infância Do Equipamento Do Bairro - Centro Social Paroquial Padre Ricardo Gameiro,"Rua De Tânger - Bairro Nossa Senhora Da Piedade - Cova Da Piedade, 2805-348 ALMADA, Almada, Portugal",Rua De Tânger - Bairro Nossa Senhora Da Piedade - Cova Da Piedade,ALMADA,Almada,Setúbal,2805-348,Privado,Pré-escolar
507829,Colégio do Vale,"Av. Vale Bem, n.º 24 - Marisol, 2820-389 CHARNECA DA CAPARICA, Almada, Portugal","Av. Vale Bem, n.º 24 - Marisol",CHARNECA DA CAPARICA,Almada,Setúbal,2820-389,Privado,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo
253790,"Escola Básica da Liberdade, Montijo","Rua Carlos Gonçalves, 2870-160 MONTIJO, Montijo, Portugal",Rua Carlos Gonçalves,MONTIJO,Montijo,Setúbal,2870-160,Publico,Pré-escolar|1º Ciclo
802874,Escola Soeiro Pereira Gomes (Coop. Ens. Do Laranjeiro),"R. D. Duarte, Bls. Vxz - Caves, 2810-334 ALMADA, Almada, Portugal","R. D. Duarte, Bls. Vxz - Caves",ALMADA,Almada,Setúbal,2810-334,Privado,3º Ciclo|Secundário
290130,"Escola Básica n.º 1 da Serra das Minas, Sintra","Av. João de Deus, 2635-439 RIO DE MOURO, Sintra, Portugal",Av. João de Deus,RIO DE MOURO,Sintra,Lisboa,2635-439,Publico,Pré-escolar|1º Ciclo
342361,"Escola Básica Nuno Gonçalves, Lisboa","Avenida General Roçadas nº 40, 1170-163 LISBOA, Lisboa, Portugal",Avenida General Roçadas nº 40,LISBOA,Lisboa,Lisboa,1170-163,Publico,2º Ciclo|3º Ciclo
806869,"Escola Básica do Mosteiro, Odivelas","Avenida Reinaldo dos Santos, Urbanização das Colinas do Cruzeiro, 2675-674 ODIVELAS, Odivelas, Portugal","Avenida Reinaldo dos Santos, Urbanização das Colinas do Cruzeiro",ODIVELAS,Odivelas,Lisboa,2675-674,Publico,Pré-escolar|1º Ciclo
251914,"Escola Básica n.º 2 de Vialonga, Vila Franca de Xira","R. 1º  de Dezembro, 2625-683 VIALONGA, Vila Franca de Xira, Portugal",R. 1º  de Dezembro,VIALONGA,Vila Franca de Xira,Lisboa,2625-683,Publico,Pré-escolar|1º Ciclo
516636,Jardim De Infância Do Centro Social Da Paróquia De Nossa Senhora Da Conceição De Abóboda,"Estrada De Talaíde - Largo Da Igreja - Centro Paroquial, 2785-734 SÃO DOMINGOS DE RANA, Cascais, Portugal",Estrada De Talaíde - Largo Da Igreja - Centro Paroquial,SÃO DOMINGOS DE RANA,Cascais,Lisboa,2785-734,Privado,Pré-escolar
519182,Creche - Jardim De Infância 25 De Abril (Aipica),"R. Bernardo Francisco Da Costa, Nº6 - 1º Piso, 2800-028 ALMADA, Almada, Portugal","R. Bernardo Francisco Da Costa, Nº6 - 1º Piso",ALMADA,Almada,Setúbal,2800-028,Privado,Pré-escolar
342828,"Escola Básica Professor Noronha Feio, Queijas, Oeiras","Rua António Lopes Ribeiro, 2790-457 QUEIJAS, Oeiras, Portugal",Rua António Lopes Ribeiro,QUEIJAS,Oeiras,Lisboa,2790-457,Publico,2º Ciclo|3º Ciclo
802729,Escola Profissional CEFAD,"Rua Francisco Baía, n.º 9, 1500-278 LISBOA, Lisboa, Portugal","Rua Francisco Baía, n.º 9",LISBOA,Lisboa,Lisboa,1500-278,Privado,Profissional
806751,Jardim dos Pipocas,"Rua Padre Américo, 1600-549 LISBOA, Lisboa, Portugal",Rua Padre Américo,LISBOA,Lisboa,Lisboa,1600-549,Privado,Pré-escolar
248289,"Escola Básica n.º 2 da Quinta do Conde, Sesimbra","Rua Serra da  Arrábida, 2975-173 QUINTA DO CONDE, Sesimbra, Portugal",Rua Serra da  Arrábida,QUINTA DO CONDE,Sesimbra,Setúbal,2975-173,Publico,Pré-escolar|1º Ciclo
604501,"Jardim de Infância n.º 1 do Alto do Seixalinho, Barreiro","R. Cabo Verde, 2830-060 BARREIRO, Barreiro, Portugal",R. Cabo Verde,BARREIRO,Barreiro,Setúbal,2830-060,Publico,Pré-escolar
806699,Jardim de Infância Casal dos Sonhos,"Rua Quinta do Assentista, n.1 Falagueira, Venda Nova, 2700-871 AMADORA, Amadora, Portugal","Rua Quinta do Assentista, n.1 Falagueira, Venda Nova",AMADORA,Amadora,Lisboa,2700-871,Privado,Pré-escolar
340080,"Escola Básica de Alembrança, Feijó, Almada","Rua da Alembrança, n.º 65, 2814-502 ALMADA, Almada, Portugal","Rua da Alembrança, n.º 65",ALMADA,Almada,Setúbal,2814-502,Publico,1º Ciclo|2º Ciclo|3º Ciclo
517537,Jardim Infantil Popular Da Pontinha,"Rua  Regimento De Engenharia  Um, 1675-161 PONTINHA, Odivelas, Portugal",Rua  Regimento De Engenharia  Um,PONTINHA,Odivelas,Lisboa,1675-161,Privado,Pré-escolar
243360,"Escola Básica de Caselas, Lisboa","Bº de Caselas Rua Padre Luís Froís, 1400-392 LISBOA, Lisboa, Portugal",Bº de Caselas Rua Padre Luís Froís,LISBOA,Lisboa,Lisboa,1400-392,Publico,Pré-escolar|1º Ciclo
507775,"Colégio Um, Dó, Li,Tá","R. Teresa Leitão de Barros N 9, 2820-574 CHARNECA DA CAPARICA, Almada, Portugal",R. Teresa Leitão de Barros N 9,CHARNECA DA CAPARICA,Almada,Setúbal,2820-574,Privado,Pré-escolar|1º Ciclo
504257,Externato A Palmeirinha,"R. Dr. José Carlos Moreira, nº 23 e 25, 2780-123 OEIRAS, Oeiras, Portugal","R. Dr. José Carlos Moreira, nº 23 e 25",OEIRAS,Oeiras,Lisboa,2780-123,Privado,Pré-escolar|1º Ciclo
806197,"Escola Básica de Santa Marta do Pinhal, Corroios, Seixal","Rua Martinho D' Assunção, 2855-599 CORROIOS, Seixal, Portugal",Rua Martinho D' Assunção,CORROIOS,Seixal,Setúbal,2855-599,Publico,Pré-escolar|1º Ciclo
806478,Voar mais Alto,"Rua dos Limoeiros, Parcela B, Quinta da Amizade, 2910-337 SETÚBAL, Setúbal, Portugal","Rua dos Limoeiros, Parcela B, Quinta da Amizade",SETÚBAL,Setúbal,Setúbal,2910-337,Privado,Pré-escolar
516922,Casa da Infância De Calafates - Fundação Dom Pedro Iv,"Rua Diario De Noticias, Nº 133, 1200-143 LISBOA, Lisboa, Portugal","Rua Diario De Noticias, Nº 133",LISBOA,Lisboa,Lisboa,1200-143,Privado,Pré-escolar
239690,"Escola Básica de Miratejo, Seixal","Praceta Quinta da Varejeira, 2855-246 CORROIOS, Seixal, Portugal",Praceta Quinta da Varejeira,CORROIOS,Seixal,Setúbal,2855-246,Publico,Pré-escolar|1º Ciclo
518074,Jardim De Infância Do Centro Social E Paroquial Do Cacém,"Rua Da Paz, Nº 5, 2735-480 AGUALVA-CACÉM, Sintra, Portugal","Rua Da Paz, Nº 5",AGUALVA-CACÉM,Sintra,Lisboa,2735-480,Privado,Pré-escolar
243747,Escola Básica n.º 11 de Setúbal,"Bairro Humberto Delgado, 2910-000 SETÚBAL, Setúbal, Portugal",Bairro Humberto Delgado,SETÚBAL,Setúbal,Setúbal,2910-000,Publico,1º Ciclo
519686,Os Pirilampos (Associação Central Assist. De Setúbal),"Rua José De Groot Pombo, N.º 8, 2910-561 SETÚBAL, Setúbal, Portugal","Rua José De Groot Pombo, N.º 8",SETÚBAL,Setúbal,Setúbal,2910-561,Privado,Pré-escolar
239641,"Escola Básica da Mina, Amadora","Avenida Miguel Bombarda, nº 34, 2700-582 AMADORA, Amadora, Portugal","Avenida Miguel Bombarda, nº 34",AMADORA,Amadora,Lisboa,2700-582,Publico,Pré-escolar|1º Ciclo
503897,Escola Ave-Maria,"Rua dos Lusíadas, 49 R/c, 1300-366 LISBOA, Lisboa, Portugal","Rua dos Lusíadas, 49 R/c",LISBOA,Lisboa,Lisboa,1300-366,Privado,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo
800390,Colégio Moinho do Sonho,"Rua João de Deus, n.º 48 - Moinhos da Funcheira, 2650-226 AMADORA, Amadora, Portugal","Rua João de Deus, n.º 48 - Moinhos da Funcheira",AMADORA,Amadora,Lisboa,2650-226,Privado,Pré-escolar
519017,Jardim De Infância Da Fundação João Gonçalves Júnior,"Largo De São João, n.º25, 2890-028 ALCOCHETE, Alcochete, Portugal","Largo De São João, n.º25",ALCOCHETE,Alcochete,Setúbal,2890-028,Privado,Pré-escolar
803236,Externato ERGON,"Avenida 5 de Outubro, n.º 21 - 1.º, 1050-047 LISBOA, Lisboa, Portugal","Avenida 5 de Outubro, n.º 21 - 1.º",LISBOA,Lisboa,Lisboa,1050-047,Privado,Secundário
236548,"Escola Básica do Alto Estanqueiro, Montijo","Rua Gomes Martins de Lemos, 2870-000 MONTIJO, Montijo, Portugal",Rua Gomes Martins de Lemos,MONTIJO,Montijo,Setúbal,2870-000,Publico,Pré-escolar|1º Ciclo
800186,Casa das Abelhinhas,"Alameda dos Oceanos, nº 97 - Parque das Nações, 1990-213 LISBOA, Lisboa, Portugal","Alameda dos Oceanos, nº 97 - Parque das Nações",LISBOA,Lisboa,Lisboa,1990-213,Privado,Pré-escolar
243164,Escola Básica n.º 8 de Setúbal,"R. Campos Rodrigues, 2910-452 SETÚBAL, Setúbal, Portugal",R. Campos Rodrigues,SETÚBAL,Setúbal,Setúbal,2910-452,Publico,Pré-escolar|1º Ciclo
800328,Colégio Adventista de Setúbal,"Rua Latino Coelho, nº 8, 2900-105 SETÚBAL, Setúbal, Portugal","Rua Latino Coelho, nº 8",SETÚBAL,Setúbal,Setúbal,2900-105,Privado,1º Ciclo
803532,Jardim Infantil O Rei na Barriga - Infantado,"R. Marechal Carmona - Quinta Nova de S. Roque, 2670-513 LOURES, Loures, Portugal",R. Marechal Carmona - Quinta Nova de S. Roque,LOURES,Loures,Lisboa,2670-513,Privado,Pré-escolar
254150,"Escola Básica Maria Máxima Vaz, Odivelas","R. Domingos Sequeira, 2675-339 ODIVELAS, Odivelas, Portugal",R. Domingos Sequeira,ODIVELAS,Odivelas,Lisboa,2675-339,Publico,Pré-escolar|1º Ciclo
806740,Colégio O Bom Principezinho,"Rua Antero de Quental, 2675-690 ODIVELAS, Odivelas, Portugal",Rua Antero de Quental,ODIVELAS,Odivelas,Lisboa,2675-690,Privado,Pré-escolar
517252,Escola Nossa Senhora Do Patrocínio - Assistência Infantil Freguesia Santa Isabel,"Rua Do Patrocínio, 3, 1350-229 LISBOA, Lisboa, Portugal","Rua Do Patrocínio, 3",LISBOA,Lisboa,Lisboa,1350-229,Privado,Pré-escolar
404019,"Escola Profissional Agrícola D. Dinis - Paiã, Odivelas","Rua Pedro Álvares Cabral, 1679-003 PONTINHA, Odivelas, Portugal",Rua Pedro Álvares Cabral,PONTINHA,Odivelas,Lisboa,1679-003,Publico,3º Ciclo|Profissional
601408,"Jardim de Infância de Alhandra, Vila Franca de Xira","Largo do Castelo, 2600-424 ALHANDRA, Vila Franca de Xira, Portugal",Largo do Castelo,ALHANDRA,Vila Franca de Xira,Lisboa,2600-424,Publico,Pré-escolar
238028,"Escola Básica n.º 2 da Costa da Caparica, Almada","Praça dos Apóstolos, 2825-294 COSTA DE CAPARICA, Almada, Portugal",Praça dos Apóstolos,COSTA DE CAPARICA,Almada,Setúbal,2825-294,Publico,Pré-escolar|1º Ciclo
710032,Centro Infantil de Santos-o-Novo,"Largo Santos-o-Novo, 27, 1900-409 LISBOA, Lisboa, Portugal","Largo Santos-o-Novo, 27",LISBOA,Lisboa,Lisboa,1900-409,Publico,Pré-escolar
252633,"Escola Básica de Afonsoeiro, Montijo","Rua de Moçambique, 2870-000 MONTIJO, Montijo, Portugal",Rua de Moçambique,MONTIJO,Montijo,Setúbal,2870-000,Publico,Pré-escolar|1º Ciclo
517574,Jardim De Infância Da Associação Comunitária Infantil E Juvenil Da Ramada,"Rua 25 De Agosto - Bairro Sítio Da Várzea, 2620-257 RAMADA, Odivelas, Portugal",Rua 25 De Agosto - Bairro Sítio Da Várzea,RAMADA,Odivelas,Lisboa,2620-257,Privado,Pré-escolar
517318,Jardim de Infância do Centro Paroquial São Domingos de Benfica,"Rua Raúl Carapinha, 15, 1500-541 LISBOA, Lisboa, Portugal","Rua Raúl Carapinha, 15",LISBOA,Lisboa,Lisboa,1500-541,Privado,Pré-escolar
237190,"Escola Básica n.º 1 de Brejos do Assa, Palmela","Rua do Comércio, 2950-057 PALMELA, Palmela, Portugal",Rua do Comércio,PALMELA,Palmela,Setúbal,2950-057,Publico,1º Ciclo
249324,"Escola Básica de A-dos-Cãos, Loures","Rua Isaura da Cunha e Sousa, 2670-341 LOURES, Loures, Portugal",Rua Isaura da Cunha e Sousa,LOURES,Loures,Lisboa,2670-341,Publico,Pré-escolar|1º Ciclo
237978,"Escola Básica n.º 1 de Corroios, Seixal","Rua Comandante Ramiro Correia, 2855-137 CORROIOS, Seixal, Portugal",Rua Comandante Ramiro Correia,CORROIOS,Seixal,Setúbal,2855-137,Publico,1º Ciclo
310104,"Escola Básica Damião de Góis, Lisboa","R. Cassiano Branco, Zona  N2 Chelas, 1950-037 LISBOA, Lisboa, Portugal","R. Cassiano Branco, Zona  N2 Chelas",LISBOA,Lisboa,Lisboa,1950-037,Publico,2º Ciclo|3º Ciclo
517562,Jardim de Infância da Associação Cantinho Das Crianças Do Prior Velho,"Rua José Magalhães Godinho - Urbanização Quinta das Pretas - Lote 16 R/C, 2685-365 PRIOR VELHO, Loures, Portugal",Rua José Magalhães Godinho - Urbanização Quinta das Pretas - Lote 16 R/C,PRIOR VELHO,Loures,Lisboa,2685-365,Privado,Pré-escolar
803508,"Jardim Infantil ""Chiquinha"" - Escola Prep. Francisco Arruda","Calçada da Tapada,  n.º 152, 1349-048 LISBOA, Lisboa, Portugal","Calçada da Tapada,  n.º 152",LISBOA,Lisboa,Lisboa,1349-048,Privado,Pré-escolar
805989,Mimarte,"Av. Capitão Salgueiro Maia, 1885-091 MOSCAVIDE, Loures, Portugal",Av. Capitão Salgueiro Maia,MOSCAVIDE,Loures,Lisboa,1885-091,Privado,Pré-escolar
800113,British Council - Miraflores,"Largo Maria Leonor, 12C, Loja Esq. e Dto - Miraflores, 1495-144 ALGÉS, Oeiras, Portugal","Largo Maria Leonor, 12C, Loja Esq. e Dto - Miraflores",ALGÉS,Oeiras,Lisboa,1495-144,Privado,Extra-escolar
803250,Externato Primário Rainha Santa,"Rua Major Caldas Xavier, nº 34 - R/C, 2675-310 ODIVELAS, Odivelas, Portugal","Rua Major Caldas Xavier, nº 34 - R/C",ODIVELAS,Odivelas,Lisboa,2675-310,Privado,1º Ciclo
400646,Escola Secundária da Moita,"Largo da Juventude, 2864-004 MOITA, Moita, Portugal",Largo da Juventude,MOITA,Moita,Setúbal,2864-004,Publico,3º Ciclo|Secundário|Profissional
802752,"Escola Profissional Profitecla, Lisboa (Deleg.)","Avenida 5 de Outubro, n.º 146 - 4º e 5º Pisos, 1050-061 LISBOA, Lisboa, Portugal","Avenida 5 de Outubro, n.º 146 - 4º e 5º Pisos",LISBOA,Lisboa,Lisboa,1050-061,Privado,Profissional
248460,"Escola Básica n.º 2 da Rinchoa, Sintra","Praceta das Mimosas, 2635-109 RIO DE MOURO, Sintra, Portugal",Praceta das Mimosas,RIO DE MOURO,Sintra,Lisboa,2635-109,Publico,Pré-escolar|1º Ciclo
803662,Jardim de Infânca A Cidade da Brincadeira,"Rua Carvalho Freirinha, nº 65 - r/c Esq. e Dt. - Cacilhas, 2805-273 ALMADA, Almada, Portugal","Rua Carvalho Freirinha, nº 65 - r/c Esq. e Dt. - Cacilhas",ALMADA,Almada,Setúbal,2805-273,Privado,Pré-escolar
251367,"Escola Básica Gomes Freire de Andrade, Oeiras","Av. Emb. Assis Chateaubriand, 2780-197 OEIRAS, Oeiras, Portugal",Av. Emb. Assis Chateaubriand,OEIRAS,Oeiras,Lisboa,2780-197,Publico,Pré-escolar|1º Ciclo
239343,"Escola Básica Armando Guerreiro, Linda-a-Velha, Oeiras","Avenida Pedro Álvares Cabral, 2795-094 LINDA A VELHA, Oeiras, Portugal",Avenida Pedro Álvares Cabral,LINDA A VELHA,Oeiras,Lisboa,2795-094,Publico,1º Ciclo
241891,"Escola Básica n.º 1 da Terrugem, Sintra","Rua da Escola, 2705-854 TERRUGEM SNT, Sintra, Portugal",Rua da Escola,TERRUGEM SNT,Sintra,Lisboa,2705-854,Publico,1º Ciclo
507787,"Externato Tim Tim, Lda","Rua Natália Correia, nº 10/12, 2810-329 ALMADA, Almada, Portugal","Rua Natália Correia, nº 10/12",ALMADA,Almada,Setúbal,2810-329,Privado,Pré-escolar
310438,"Escola Básica D. Pedro Varela, Montijo","R. Mártires do Tarrafal, 2870-318 MONTIJO, Montijo, Portugal",R. Mártires do Tarrafal,MONTIJO,Montijo,Setúbal,2870-318,Publico,2º Ciclo|3º Ciclo
800450,Colégio da Fonte,"Rua da Juventude, 2, 2740-079 PORTO SALVO, Oeiras, Portugal","Rua da Juventude, 2",PORTO SALVO,Oeiras,Lisboa,2740-079,Privado,Pré-escolar|1º Ciclo
294202,"Escola Básica José Garcês, Casal da Mira, Amadora","Rua Cidade de Nova York, 2650-014 AMADORA, Amadora, Portugal",Rua Cidade de Nova York,AMADORA,Amadora,Lisboa,2650-014,Publico,Pré-escolar|1º Ciclo
600015,Centro de Educação e Desenvolvimento Jacob Rodrigues Pereira (Casa Pia),"R. D. Francisco de Almeida, 1, 1400-117 LISBOA, Lisboa, Portugal","R. D. Francisco de Almeida, 1",LISBOA,Lisboa,Lisboa,1400-117,Publico,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo|Secundário|Artistico
605396,"Jardim de Infância da Bobadela, Loures","Praceta Maria Lamas, 3 - Urb. Fojos, 2695-060 BOBADELA LRS, Loures, Portugal","Praceta Maria Lamas, 3 - Urb. Fojos",BOBADELA LRS,Loures,Lisboa,2695-060,Publico,Pré-escolar
402606,"Escola Secundária da Quinta do Marquês, Oeiras","R. das Escolas - Quinta do Marquês, 2780-102 OEIRAS, Oeiras, Portugal",R. das Escolas - Quinta do Marquês,OEIRAS,Oeiras,Lisboa,2780-102,Publico,3º Ciclo|Secundário
622280,"Jardim de Infância Álvaro de Campos, Odivelas","R. Álvaro de Campos, 2675-225 ODIVELAS, Odivelas, Portugal",R. Álvaro de Campos,ODIVELAS,Odivelas,Lisboa,2675-225,Publico,Pré-escolar
806545,Escola Montessori - São Lourenço,"Rua Soeiro Pereira Gomes, n.º 10 – Loja 5, 1600-207 LISBOA, Lisboa, Portugal","Rua Soeiro Pereira Gomes, n.º 10 – Loja 5",LISBOA,Lisboa,Lisboa,1600-207,Privado,Pré-escolar
