stop_id,stop_name,tts_stop_name
030681,Av Padre Himalaia 31,Avenida Padre Himalaia 31
030682,Av Padre Himalaia 31,Avenida Padre Himalaia 31
030683,R Carvalho Araújo 64,Rua Carvalho Araújo 64
030685,Amadora (Estação Sul),Amadora ( Estação Sul )
030687,Amadora (Estação Norte),Amadora ( Estação Norte )
030689,R Ordem Militar Hospital (EDP),Rua Ordem Militar Hospital ( E. D. P. )
030691,R Ord Milit Hospital 16B,Rua Ordem Militar Hospital 16 B
030692,R Ord Milit Hospital 16B,Rua Ordem Militar Hospital 16 B
030693,R Liberdade 95,Rua Liberdade 95
030695,R Luiz Vaz Camões (Igreja),Rua Luiz Vaz Camões ( Igreja )
030697,Borel,Borel
030701,R Liberdade 20A (Igreja Evangélica),Rua Liberdade 20 A ( Igreja Evangélica )
030703,R Liberdade 106 (Ent Est Falagueira),Rua Liberdade 106 ( Ent Estação Falagueira )
030705,R Fernando Maia (Viveiros R Bacará),Rua Fernando Maia ( Viveiros Rua Bacará )
030707,R Fernando Maia (X) R Campos,Cruzamento Entre Rua Fernando Maia E Rua Campos
030708,R Fernando Maia (X) R Campos,Cruzamento Entre Rua Fernando Maia E Rua Campos
030709,R Fernando Maia X R Qta Fonte Santa,Cruzamento Entre Rua Fernando Maia E Rua Quinta Fonte Santa
030710,R Fernando Maia 27,Rua Fernando Maia 27
030711,Estr Prin Caneças (X) Horta Costa,Cruzamento Entre Estrada Principal Caneças E Horta Costa
030713,R Fernando Maia (Viveiros R Bacará),Rua Fernando Maia ( Viveiros Rua Bacará )
030715,Rua Berlim,Rua Berlim
030717,Casal Rebentão (Rotunda),Casal Rebentão ( Rotunda )
030719,Estr Princ Canecas (Rot) R H Costa,Estrada Principal Canecas ( Rotunda ) Rua H Costa
030721,Estr Serra Mira (X) Av Liberdade,Cruzamento Entre Estrada Serra Mira E Avenida Liberdade
030723,R Mª A B Nogueira (X) Pcta Virg Moura,Cruzamento Entre Rua Maria A B Nogueira E Praceta Virg Moura
030724,R Mª A B Nogueira (X) Pcta Lib Galvão,Cruzamento Entre Rua Maria A B Nogueira E Praceta Lib Galvão
030725,R Mª Alda B Nogueira 20,Rua Maria Alda B Nogueira 20
030726,R Mª Alda B Nogueira 20,Rua Maria Alda B Nogueira 20
030727,Estr da Falagueira 18,Estrada Da Falagueira 18
030729,R Eng J Sousa Sant Marq (Ponte Rib),Rua Engenheiro J Sousa Sant Marq ( Ponte Rib )
030730,R Eng J Sousa Sant Marq (Ponte Rib),Rua Engenheiro J Sousa Sant Marq ( Ponte Rib )
030731,Amadora Este (Metro),Amadora Este ( Metro )
030733,Av Ultramar 14,Avenida Ultramar 14
030734,Av Ultramar Fte 12,Avenida Ultramar Frente 12
030735,Amadora (Av Ultramar 32),Amadora ( Avenida Ultramar 32 )
030736,Amadora (Av Ultramar),Amadora ( Avenida Ultramar )
030737,Largo 1º Maio,Largo Primeiro De Maio
030739,Prç Teófilo Braga (Alfornelos Metro),Praça Teófilo Braga ( Alfornelos Metro )
030741,R Heróis Dadrá 18,Rua Heróis Dadrá 18
030743,R Carvalho Araujo 32,Rua Carvalho Araujo 32
030745,R Bern Machado (Esc P Dorey Cunha),Rua Bern Machado ( Escola P Dorey Cunha )
030747,Av Padre Bartolomeu Gusmão 33,Avenida Padre Bartolomeu Gusmão 33
030748,Av Padre Bartolomeu Gusmão 33,Avenida Padre Bartolomeu Gusmão 33
030749,Av Padre Bartolomeu Gusmão 3,Avenida Padre Bartolomeu Gusmão 3
030751,Av F Aerea Port (Est Maior F Aerea),Avenida F Aerea Port ( Estação Maior F Aerea )
030752,Av F Aerea Portuguesa (Força Aerea),Avenida F Aerea Portuguesa ( Força Aerea )
030753,Av Qta Grande 89C,Avenida Quinta Grande 89 C
030754,Av Qta Grande 91,Avenida Quinta Grande 91
030755,Trav Torres 2,Travessa Torres 2
030756,Trav Torres (Escadinhas),Travessa Torres ( Escadinhas )
030757,Av Laranjeiras 31,Avenida Laranjeiras 31
030758,Av Laranjeiras 31,Avenida Laranjeiras 31
030759,Av Laranjeiras 13,Avenida Laranjeiras 13
030761,Av Laranjeiras (X) Trav Moínhos,Cruzamento Entre Avenida Laranjeiras E Travessa Moínhos
030763,Estr Zambujal 26,Estrada Zambujal 26
030765,R Cerrado Oliveiras 210,Rua Cerrado Oliveiras 210
030766,R Cerrado Oliveiras 8,Rua Cerrado Oliveiras 8
030767,R Ribeira 24,Rua Ribeira 24
030768,R Ribeira 21,Rua Ribeira 21
030769,R Ribeira 60,Rua Ribeira 60
030770,R Ribeira 57,Rua Ribeira 57
030771,Estr Almarjão (Rot Estr Mt Cabreira),Estrada Almarjão ( Rotunda Estrada Monte Cabreira )
030773,Estr Zambujal 72A,Estrada Zambujal 72 A
030775,Estr Alfragide (X) R Dr N Rodr Santos,Cruzamento Entre Estrada Alfragide E Rua Doutor N Rodrigo Santos
030777,Av Laranjeiras 3,Avenida Laranjeiras 3
030779,Av Laranjeiras 13,Avenida Laranjeiras 13
030781,Av Padre Bartolomeu Gusmão 1C,Avenida Padre Bartolomeu Gusmão 1 C
030783,Av Padre Bartolomeu de Gusmão 46,Avenida Padre Bartolomeu De Gusmão 46
030785,Av D José Policarpo (C Comercial),Avenida Dom José Policarpo ( Centro Comercial )
030787,EN 117 (Alfapark),Estrada Nacional 117 ( Alfapark )
030790,Estr Alfragide (X) Av L Vasconcelos,Cruzamento Entre Estrada Alfragide E Avenida L Vasconcelos
030791,Av D Fernando Piteira Santos 17,Avenida Dom Fernando Piteira Santos 17
030792,Av D Fernando Piteira Santos 17A,Avenida Dom Fernando Piteira Santos 17 A
030793,Pça J Garcês (Rot Fte Leroy Merlin),Praça J Garcês ( Rotunda Frente Leroy Merlin )
030795,Estr Central (X) R D João V,Cruzamento Entre Estrada Central E Rua Dom João Quinto
030797,R Elias Garcia (Hipermercado),Rua Elias Garcia ( Hipermercado )
030799,Estr Principal Caneças 3,Estrada Principal Caneças 3
030800,Estr Principal Caneças 3,Estrada Principal Caneças 3
030801,R Liberdade 3,Rua Liberdade 3
030802,R Liberdade 3,Rua Liberdade 3
030803,R Liberdade 22 (Supermercado),Rua Liberdade 22 ( Supermercado )
030805,R da Liberdade 14,Rua Da Liberdade 14
030807,R Liberdade 24,Rua Liberdade 24
030809,R Liberdade 1,Rua Liberdade 1
030811,R Liberdade (Posto Combustível),Rua Liberdade ( Posto De Combustível )
030813,R Rosália Castro (X) Av Raúl Rego,Cruzamento Entre Rua Rosália Castro E Avenida Raúl Rego
030814,R Rosália Castro (X) Av Raúl Rego,Cruzamento Entre Rua Rosália Castro E Avenida Raúl Rego
030815,Av Lima Freitas (Rotunda),Avenida Lima Freitas ( Rotunda )
030817,Av Lima Freitas (Rotunda),Avenida Lima Freitas ( Rotunda )
030819,R Barbosa du Bocage 24,Rua Barbosa Du Bocage 24
030821,Amadora (Estação Sul),Amadora ( Estação Sul )
030823,Alfrag (Escadinhas),Alfragide ( Escadinhas )
030824,Alfrag (Escadinhas),Alfragide ( Escadinhas )
030825,Av Gorgel Amaral 14,Avenida Gorgel Amaral 14
030826,R Ana Castro Osório,Rua Ana Castro Osório
030827,Pcta R Proença (X) Pcta M L Caneças,Cruzamento Entre Praceta R Proença E Praceta M L Caneças
030829,Pcta Raul Proença,Praceta Raul Proença
030831,R Bernardino Machado (Escola),Rua Bernardino Machado ( Escola )
030833,Damaia (Estação Norte),Damaia ( Estação Norte )
030835,R Soeiro Pereira Gomes 8,Rua Soeiro Pereira Gomes 8
030837,R D Dinis - Café,Rua Dom Dinis - Café
030839,R Correia Teles 6,Rua Correia Teles 6
030840,R Correia Teles 6,Rua Correia Teles 6
030841,R D Dinis - Café,Rua Dom Dinis - Café
030842,Amadora (Estação Norte),Amadora ( Estação Norte )
030843,Amadora (Estação Norte),Amadora ( Estação Norte )
030844,Reboleira (Estação),Reboleira ( Estação )
030845,Amadora (Estação Sul),Amadora ( Estação Sul )
030846,Amadora (Hospital),Amadora ( Hospital )
030847,Amadora (Hospital),Amadora ( Hospital )
030848,Amadora Este (Metro),Amadora Este ( Metro )
030849,Casal Mira (Centro Comercial),Casal Mira ( Centro Comercial )
030850,Casal Mira (Centro Comercial),Casal Mira ( Centro Comercial )
030851,Pça Maria Brown,Praça Maria Brown
030852,Brandoa (Largo),Brandoa ( Largo )
030853,Amadora Este (Metro),Amadora Este ( Metro )
030854,R Seara Trigo (Campo Futebol),Rua Seara Trigo ( Campo Futebol )
030855,R Seara Trigo (Fte Campo Futebol),Rua Seara Trigo ( Frente Campo Futebol )
030857,En 250 (X) Casal Cambra,Cruzamento Entre Estrada Nacional 250 E Casal Cambra
030858,Estr Central (Central Elétrica),Estrada Central ( Central Elétrica )
030859,Av Liberdade Fte 96,Avenida Liberdade Frente 96
030860,R Elias Garcia 23I,Rua Elias Garcia 23 I
030861,Reboleira (Estação),Reboleira ( Estação )
030862,Estr Alfragide (Leya),Estrada Alfragide ( Leya )
030863,Av Marquês Pombal 25,Avenida Marquês Pombal 25
030864,R Ordem Militar Hospital (EDP),Rua Ordem Militar Hospital ( E. D. P. )
030865,R Pedro Del Negro (C Comunitario),Rua Pedro Del Negro ( Centro Comercialunitario )
030866,R D Dinis 23,Rua Dom Dinis 23
030867,R D Dinis 10,Rua Dom Dinis 10
030868,R Pedro Del Negro (Fte C Comunitario),Rua Pedro Del Negro ( Frente Centro Comercialunitario )
030869,Amadora (Estação Sul),Amadora ( Estação Sul )
030870,Casal Mira (Centro Comercial),Casal Mira ( Centro Comercial )
030871,Casal Mira (Centro Comercial),Casal Mira ( Centro Comercial )
030872,AMADORA Av D. CARLOS I (Terminal),Amadora Avenida Dom Carlos I ( Terminal )
030873,R Dr Azevedo Neves 31A,Rua Doutor Azevedo Neves 31 A
030874,R Dr Azevedo Neves 13,Rua Doutor Azevedo Neves 13
030875,R D Ant Luz (X) R Euseb Silva Ferreira,Cruzamento Entre Rua Dom António Luz E Rua Euseb Silva Ferreira
030876,Av Brasil 5,Avenida Brasil 5
030877,Av Brasil 23,Avenida Brasil 23
030878,R Fernando Maia (Fte Est Tratamento),Rua Fernando Maia ( Frente Estação Tratamento )
030879,R Fernando Maia (Est Tratamento),Rua Fernando Maia ( Estação Tratamento )
030880,R Elias Garcia (Parque),Rua Elias Garcia ( Parque )
030881,Estr Afragide (Colégio),Estrada Afragide ( Colégio )
030882,R Franc Simões Carn (Supermercado),Rua Francisco Simões Carn ( Supermercado )
030883,Av Pedro Álvares Cabral 58,Avenida Pedro Álvares Cabral 58
030884,R António Ribeiro Chiado 14,Rua António Ribeiro Chiado 14
030885,R Camilo Pessanha 1,Rua Camilo Pessanha 1
030886,R Julio Dantas 7B,Rua Julio Dantas 7 B
030887,Av Dr F Pit Santos (X) R C Cast Branco,Cruzamento Entre Avenida Doutor F Pit Santos E Rua C Cast Branco
035500,Reboleira (Metro),Reboleira ( Metro )
040001,LAVRADIO (AL ARY SANTOS) ROTUNDA,Lavradio ( Alameda Ary Santos ) Rotunda
040002,LAVRADIO (AL ARY SANTOS) ROTUNDA,Lavradio ( Alameda Ary Santos ) Rotunda
040003,ESCOLA AUGUSTO CABRITA,Escola Augusto Cabrita
040005,BARREIRO (AV BOCAGE) HOSPITAL,Barreiro ( Avenida Bocage ) Hospital
040006,BARREIRO (AV BOCAGE) HOSPITAL,Barreiro ( Avenida Bocage ) Hospital
040007,BARREIRO (AV BOCAGE) T L P,Barreiro ( Avenida Bocage ) T L P
040008,BARREIRO (AV BOCAGE) T L P,Barreiro ( Avenida Bocage ) T L P
040009,BARREIRO (AV BOCAGE 52),Barreiro ( Avenida Bocage 52 )
040011,BARREIRO (AV DA LIBERDADE),Barreiro ( Avenida Da Liberdade )
040012,BARREIRO (AV DA LIBERDADE),Barreiro ( Avenida Da Liberdade )
040013,BARREIRO (TERMINAL - P10),Barreiro ( Terminal - P 10 )
040015,BARREIRO (AV BOCAGE 52),Barreiro ( Avenida Bocage 52 )
040016,BARREIRO (AV BOCAGE 52),Barreiro ( Avenida Bocage 52 )
040017,LAVRADIO (AL ARY SANTOS) ROTUNDA,Lavradio ( Alameda Ary Santos ) Rotunda
040018,LAVRADIO (AL ARY SANTOS) ROTUNDA,Lavradio ( Alameda Ary Santos ) Rotunda
040019,QT DA VÁRZEA - CEMITÉRIO,Quinta Da Várzea - Cemitério
040020,BARREIRO (TERMINAL - P11),Barreiro ( Terminal - P 11 )
040021,BAIXA BANHEIRA (R AMIZADE) CENT 3ª IDADE,Baixa Banheira ( Rua Amizade ) Cent 3ª Idade
040022,BARREIRO (TERMINAL - P12),Barreiro ( Terminal - P 12 )
040023,BAIXA BANHEIRA (R AMIZADE) CENT 3ª IDADE,Baixa Banheira ( Rua Amizade ) Cent 3ª Idade
040024,BARREIRO (TERMINAL - P13),Barreiro ( Terminal - P 13 )
040025,FIDALGUINHOS,Fidalguinhos
040026,BARREIRO (TERMINAL - P14),Barreiro ( Terminal - P 14 )
040027,BARREIRO (TERMINAL - P15),Barreiro ( Terminal - P 15 )
040029,QT DA VÁRZEA - CEMITÉRIO,Quinta Da Várzea - Cemitério
040031,Bº MARINHEIROS (ESTR 3 CONCEL),Bairro Marinheiros ( Estrada 3 Concel )
040033,PENALVA - CRUZAMENTO,Penalva - Cruzamento
040034,PENALVA - CRUZAMENTO,Penalva - Cruzamento
040035,PENALVA - QTA DA SAÚDE,Penalva - Quinta Da Saúde
040036,PENALVA - QTA DA SAÚDE,Penalva - Quinta Da Saúde
040037,FONTE FETO X EM 510 (R 1º MAIO),Cruzamento Entre Fonte Feto E Estrada Municipal 510 ( Rua Primeiro De Maio )
040038,FONTE FETO X EM 510 (R 1º MAIO),Cruzamento Entre Fonte Feto E Estrada Municipal 510 ( Rua Primeiro De Maio )
040039,FONTE FETO - CENTRO,Fonte Feto - Centro
040040,FONTE FETO - CENTRO,Fonte Feto - Centro
040041,FONTE FETO X EM 510,Cruzamento Entre Fonte Feto E Estrada Municipal 510
040042,FONTE FETO X EM 510,Cruzamento Entre Fonte Feto E Estrada Municipal 510
040043,QTA AMASSADOR ( 20),Quinta Amassador ( 20 )
040044,QTA AMASSADOR ( 20),Quinta Amassador ( 20 )
040045,AMASSADOR,Amassador
040046,AMASSADOR,Amassador
040047,STO ANTÓNIO (QTA ABRANTES 14),Santo António ( Quinta Abrantes 14 )
040048,STO ANTÓNIO (QTA ABRANTES 14),Santo António ( Quinta Abrantes 14 )
040049,SANTO ANTÓNIO - CENTRO,Santo António - Centro
040051,SANTO ANTÓNIO - ESCOLA BÁSICA,Santo António - Escola Básica
040052,SANTO ANTÓNIO - ESCOLA BÁSICA,Santo António - Escola Básica
040053,STO ANTÓNIO ( CAMPO FUTEBOL),Santo António ( Campo Futebol )
040054,STO ANTÓNIO ( CAMPO FUTEBOL),Santo António ( Campo Futebol )
040055,CIDADE SOL - CRUZAMENTO,Cidade Sol - Cruzamento
040056,CIDADE SOL - CRUZAMENTO,Cidade Sol - Cruzamento
040057,VILA CHÃ - VELHA,Vila Chã - Velha
040059,QT S JOÃO,Quinta São João
040060,QT S JOÃO,Quinta São João
040061,PALHAIS (EN 10-3) ESC PRIMÁRIA,Palhais ( Estrada Nacional 10 - 3 ) Escola Primária
040063,QTA TORRÃO (EN10-3)PQUE EMPRESARIAL,Quinta Torrão ( Estrada Nacional 10 - 3 ) Parque Empresarial
040064,QTA TORRÃO (EN10-3)PQUE EMPRESARIAL,Quinta Torrão ( Estrada Nacional 10 - 3 ) Parque Empresarial
040065,QTA TORRÃO (EN10-3)PQUE EMPRESARIAL,Quinta Torrão ( Estrada Nacional 10 - 3 ) Parque Empresarial
040066,QTA TORRÃO (EN10-3)PQUE EMPRESARIAL,Quinta Torrão ( Estrada Nacional 10 - 3 ) Parque Empresarial
040067,TELHA VELHA (EN 10-3) DEPÓSITO ÁGUA,Telha Velha ( Estrada Nacional 10 - 3 ) Depósito Água
040068,TELHA VELHA (EN 10-3) DEPÓSITO ÁGUA,Telha Velha ( Estrada Nacional 10 - 3 ) Depósito Água
040069,TELHA VELHA (AV FUZILEIROS NAVAIS 105),Telha Velha ( Avenida Fuzileiros Navais 105 )
040070,TELHA VELHA (AV FUZILEIROS NAVAIS 105),Telha Velha ( Avenida Fuzileiros Navais 105 )
040071,ESC SEC SANTO ANDRÉ,Escola Secundária Santo André
040073,QTA LOMBA (AV ESC FUZILE NAVAIS)Bº CAIXA,Quinta Lomba ( Avenida Escola Fuzile Navais ) Bairro Caixa
040075,BARREIRO (VERDERENA),Barreiro ( Verderena )
040076,BARREIRO (VERDERENA),Barreiro ( Verderena )
040077,MISERICORDIA,Misericordia
040079,BARREIRO (AV A SILVA)PQ CATARINA EUFÉMIA,Barreiro ( Avenida A Silva ) Parque Catarina Eufémia
040080,BARREIRO (AV A SILVA)PQ CATARINA EUFÉMIA,Barreiro ( Avenida A Silva ) Parque Catarina Eufémia
040081,AV MIGUEL BOMBARDA 194,Avenida Miguel Bombarda 194
040083,VERDERENA (AV ESC FUZ NAVAIS)CPO FUTEBOL,Verderena ( Avenida Escola Fuz Navais ) Campo Futebol
040085,BAIRRO 25 DE ABRIL,Bairro 25 De Abril
040087,QTA LOMBA(AV ESC FUZ NAV)ESC SC ST ANDRÉ,Quinta Lomba ( Avenida Escola Fuz Nav ) Escola Sc Santo André
040089,PALHAIS (EN 10-3) JUNTA FREGUESIA,Palhais ( Estrada Nacional 10 - 3 ) Junta De Freguesia
040091,VILA CHÃ X FTE 15,Cruzamento Entre Vila Chã E Frente 15
040093,SANTO ANTÓNIO - CENTRO,Santo António - Centro
040095,PENALVA - ESC PRIMÁRIA,Penalva - Escola Primária
040096,PENALVA - ESC PRIMÁRIA,Penalva - Escola Primária
040097,PENALVA (R PROF JOSÉ VALE PETRONILO 9),Penalva ( Rua Professor José Vale Petronilo 9 )
040098,PENALVA (R PROF JOSÉ VALE PETRONILO 9),Penalva ( Rua Professor José Vale Petronilo 9 )
040101,R DOS FAZENDEIROS X R DO SOL,Cruzamento Entre Rua Dos Fazendeiros E Rua Do Sol
040102,R DOS FAZENDEIROS X R DO SOL,Cruzamento Entre Rua Dos Fazendeiros E Rua Do Sol
040103,BAIRRO DA CÂMARA - SANTA,Bairro Da Câmara - Santa
040105,PALHAIS - SECA DO BACALHAU,Palhais - Seca Do Bacalhau
040106,PALHAIS - SECA DO BACALHAU,Palhais - Seca Do Bacalhau
040107,FUZILEIROS,Fuzileiros
040108,FUZILEIROS,Fuzileiros
040109,QUINTA DO PORTO DA RAMAGEM,Quinta Do Porto Da Ramagem
040110,QUINTA DO PORTO DA RAMAGEM,Quinta Do Porto Da Ramagem
040111,R DOM MANUEL PRIMEIRO 250,Rua Dom Manuel Primeiro 250
040112,R DOM MANUEL PRIMEIRO 250,Rua Dom Manuel Primeiro 250
040113,COINA - CENTRO,Coina - Centro
040115,COINA -ESTRADA NACIONAL 10,Coina -estrada Nacional 10
040116,COINA -ESTRADA NACIONAL 10,Coina -estrada Nacional 10
040118,COINA (COMP COMERCIAL),Coina ( Comp Comercial )
040119,COINA (ZONA COMERCIAL),Coina ( Zona Comercial )
040121,COINA - CENTRO,Coina - Centro
040123,BARREIRO (R DR MANUEL PACHECO NOBRE107),Barreiro ( Rua Doutor Manuel Pacheco Nobre 107 )
040125,ALTO DO SEIXALINHO,Alto Do Seixalinho
040127,CABEÇO VERDE (EN11-2) X FONTE FETO 11,Cruzamento Entre Cabeço Verde ( Estrada Nacional 11 - 2 ) E Fonte Feto 11
040129,STO ANTÓNIO (EN 11-2) CORETO,Santo António ( Estrada Nacional 11 - 2 ) Coreto
040130,STO ANTÓNIO (EN 11-2) CORETO,Santo António ( Estrada Nacional 11 - 2 ) Coreto
040131,COINA X (EN 10) PARAGEM ZONA,Cruzamento Entre Coina E ( Estrada Nacional 10 ) Paragem Zona
040133,COINA (COMP COMERCIAL),Coina ( Comp Comercial )
040135,COINA X (EN 10) PARAGEM ZONA,Cruzamento Entre Coina E ( Estrada Nacional 10 ) Paragem Zona
040136,R DOS FAZENDEIROS (C. DE JARDINAGEM),Rua Dos Fazendeiros ( Centro Jardinagem )
040137,R STARA ZAGORA 1 - FORUM BARREIRO,Rua Stara Zagora 1 - Forum Barreiro
040138,R DOS FAZENDEIROS (C. DE JARDINAGEM),Rua Dos Fazendeiros ( Centro Jardinagem )
040139,CAMPO DO LUSO,Campo Do Luso
040140,CAMPO DO LUSO,Campo Do Luso
040141,R MIGUEL BOMBARDA 256,Rua Miguel Bombarda 256
040142,R MIGUEL BOMBARDA 256,Rua Miguel Bombarda 256
040147,PALHAIS (EN10-3) JUNTA FREGUESIA,Palhais ( Estrada Nacional 10 - 3 ) Junta De Freguesia
040149,PALHAIS R ALM REIS (EN10-3) ESCOLA PRIM,Palhais Rua Almirante Reis ( Estrada Nacional 10 - 3 ) Escola Prim
040151,COINA (EN10-3) CAPELA N SRA REMÉDIOS,Coina ( Estrada Nacional 10 - 3 ) Capela Nossa Senhora Remédios
040152,COINA (EN10-3) CAPELA N SRA REMÉDIOS,Coina ( Estrada Nacional 10 - 3 ) Capela Nossa Senhora Remédios
040153,AV ESCOLA FUZILEIROS NAVAIS (QTA LOMBA),Avenida Escola Fuzileiros Navais ( Quinta Lomba )
040155,PADARIA ALENTEJANA,Padaria Alentejana
040157,COINA (ZONA COMERCIAL/ ROTUNDA),Coina ( Zona Comercial/ Rotunda )
040159,RETAIL COINA,Retail Coina
040161,QTA. DOS GATOS,Quinta Dos Gatos
040163,QTª DOS FIDALGUINHOS,Quinta Dos Fidalguinhos
040164,QTª DOS FIDALGUINHOS,Quinta Dos Fidalguinhos
040165,FIDALGUINHOS,Fidalguinhos
040167,BAIXA BANHEIRA (R AMIZADE FTE 137),Baixa Banheira ( Rua Amizade Frente 137 )
040169,FONTAINHAS,Fontainhas
040170,FONTAINHAS,Fontainhas
040171,R. 1º DE MAIO 40,Rua 1º De Maio 40
040172,R. 1º DE MAIO 40,Rua 1º De Maio 40
040173,PALHAIS - SECA DO BACALHAU,Palhais - Seca Do Bacalhau
040174,PALHAIS - SECA DO BACALHAU,Palhais - Seca Do Bacalhau
040177,QTA. DOS GATOS,Quinta Dos Gatos
040179,R MIGUEL BOMBARDA CÂMARA,Rua Miguel Bombarda Câmara
040200,BARREIRO (AV BOCAGE),Barreiro ( Avenida Bocage )
040201,BARREIRO (AV BOCAGE),Barreiro ( Avenida Bocage )
040202,BARREIRO (AV D AFONSO HENRIQUES),Barreiro ( Avenida Dom Afonso Henriques )
040203,BARREIRO (AV D AFONSO HENRIQUES),Barreiro ( Avenida Dom Afonso Henriques )
050001,Av Dr Francisco Lucas Pires (X) R Flora,Cruzamento Entre Avenida Doutor Francisco Lucas Pires E Rua Flora
050002,Av Dr Francisco Lucas Pires (X) R Flora,Cruzamento Entre Avenida Doutor Francisco Lucas Pires E Rua Flora
050003,R Inglaterra 233,Rua Inglaterra 233
050004,R Inglaterra 233,Rua Inglaterra 233
050005,Nova SBE,Nova Sbe
050007,Carcavelos (Praia),Carcavelos ( Praia )
050009,Carcavelos (Estação),Carcavelos ( Estação )
050011,Estr da Torre Fte 1,Estrada Da Torre Frente 1
