stop_id,tts
071405,Avenida Brasilia 38 ( Chafariz )
071406,Avenida Brasilia 38 ( Chafariz )
071407,Azinhaga Cabeço 9 ( Sacavém )
071409,Rua Vasco Gama 8 ( Quinta Vitória )
071410,Rua Vasco Gama 8 ( Quinta Vitória )
071411,Cruzamento Entre ( Rua Vasco Da Gama ) E ( Avenida Ralis )
071412,Cruzamento Entre ( Rua Vasco Da Gama ) E ( Avenida Ralis )
071413,Avenida Ralis ( Supermercado )
071415,Cruzamento Entre ( Azinhaga Cabeço ) E ( Rua Estado Índia )
071417,Estrada Militar 300 ( Apelação )
071418,Estrada Militar 300 ( Apelação )
071419,Avenida Amilcar Cabral ( Casa Cultura )
071420,Avenida Amilcar Cabral ( Casa Cultura )
071421,Cruzamento Entre ( Avenida Conde Avranches ) E ( Praceta J B Araújo )
071423,Avenida Descobertas 43
071425,Avenida Descobertas 27
071427,Cruzamento Entre ( Rua Cidade Rio Janeiro ) E ( Mealhada )
071429,Avenida Severiano Falcão 11
071430,Avenida Severiano Falcão 11
071431,Avenida Severiano Falcão 22
071432,Avenida Severiano Falcão 22
071433,Estrada Prior Velho ( Bairro Santo António )
071434,Estrada Prior Velho ( Bairro Santo António )
071435,Rua Salgueiro Maia ( Bairro Petrogal )
071437,Avenida Infante Santo 10 ( Portela Azóia )
071439,Cruzamento Entre ( Rua Salgueiro Maia ) E ( Quinta Parreirinha )
071441,Avenida Severiano Falcão 8 ( Prior Velho )
071443,Avenida República 43 ( Junta )
071444,Avenida República 43 ( Junta )
071445,Cruzamento Entre ( Rua Esperança ) E ( Rua Vale Flor )
071446,Cruzamento Entre ( Rua Esperança ) E ( Rua Vale Flor )
071447,Largo Comércio ( Via Rara )
071448,Largo Comércio ( Via Rara )
071449,Cruzamento Entre ( Rua Pedro Soares ) E ( Rua Alvorada )
071450,Cruzamento Entre ( Rua Pedro Soares ) E ( Rua Alvorada )
071451,Rua Alvorada 65 ( Via Rara )
071456,Estrada Militar ( Rotunda )
071457,Rua Loures 61 ( Bairro Castelhana )
071459,Rua Heróis G Guerra 22 ( São João Talha )
071461,Praceta Abel Manta ( São João Talha )
071463,Rua Bento Gonçalves 28 ( Bobadela )
071465,Rua Combatentes Da Grande Guerra 30
071467,Rua Madalena 52 ( Bairro Fraternidade )
071469,Rua Madalena 779 ( Bairro Fraternidade )
071471,Rua Escola 6 ( Vale Figueira )
071473,Cruzamento Entre ( Rua Chafariz ) E ( Rua Maria Machado )
071474,Cruzamento Entre ( Rua Chafariz ) E ( Rua Maria Machado )
071475,Rua Terra Fontes 17 ( Bairro Fontes )
071476,Rua Terra Fontes 17 ( Bairro Fontes )
071477,Rua Ligação 55 ( Bairro Troviscais )
071479,Rua Altamira ( Bairro Troviscais )
071480,Rua Altamira ( Bairro Troviscais )
071481,Rua Amoreiras 1 ( Bairro Serro Picão )
071482,Rua Amoreiras 1 ( Bairro Serro Picão )
071483,Rua Dom Sebastiao 4 ( Bairro Serro Picão )
071484,Rua Dom Sebastiao 4 ( Bairro Serro Picão )
071485,Rua Associação 15 ( Bairro Serro Picão )
071486,Rua Associação 15 ( Bairro Serro Picão )
071487,Rua Rosa Branca 3 ( Parque Desportivo )
071488,Rua Rosa Branca 3 ( Parque Desportivo )
071489,Rua Chãos Santo Amaro 63
071490,Rua Chãos Santo Amaro 63
071491,Rua Chãos Santo Amaro 9
071492,Rua Chãos Santo Amaro 9
071493,Rua Belo Horizonte 51
071494,Rua Belo Horizonte 51
071495,Rua Cruzinha 66
071496,Rua Cruzinha 66
071497,Rua Bom Jesus 47
071498,Rua Bom Jesus 47
071499,Cruzamento Entre ( Rua Terra Fontes ) E ( Rua Ligação )
071501,Avenida Peregrinação ( Moscavide )
071502,Avenida Peregrinação ( Moscavide )
071503,Avenida M Luisa Braancamp 7 ( Sacavém )
071505,Largo Primeiro De Maio 45 ( Sacavém )
071507,Rua José Francisco Raposo ( Camarate )
071509,Rua Aquilino Ribeiro 6 ( Camarate )
071511,Rua Moçambique ( Prior Velho )
071512,Rua Moçambique ( Prior Velho )
071513,Avenida Severiano Falcão ( Rotunda Encarnação )
071515,Largo Bombeiros Voluntários ( Portela )
071516,Largo Bombeiros Voluntários ( Portela )
071517,Avenida Descobrimentos 4 ( Igreja )
071521,Avenida Severiano Falcão ( Rotunda Encarnação )
071523,Rua Guiné 19 ( Prior Velho )
071525,Rua Guiné 19 ( Prior Velho )
071529,Rua José M Cerqueira Afonso Santos
071530,Rua José M Cerqueira Afonso Santos
071531,Rua José M Cerqueira Afonso Santos 15
071533,Rua Maestro Lopes Graça 6 ( Igreja )
071535,Rua Maestro Lopes Graça 6 ( Escola )
071537,Rua Bissau 3 Á ( Prior Velho )
071539,Rua Cidade Beira 12 ( Prior Velho )
071541,Quinta Francelha Baixo
071542,Quinta Francelha Baixo
071545,Rua Cabo Verde ( Prior Velho )
071547,Rua Nampula 4 ( Prior Velho )
071549,Cruzamento Entre ( Avenida Vasco Gama Fernando ) E ( Rua J Santos Mateus )
071551,Estrada Nacional 374 ( Malhapão )
071553,Cruzamento Entre ( Estrada Nacional 8 20 ) E ( Várzea )
071554,Cruzamento Entre ( Estrada Nacional 8 20 ) E ( Várzea )
071555,Rua Principal 63 ( Casais Forno )
071556,Rua Principal 63 ( Casais Forno )
071557,Rua Principal ( Casais Forno )
071558,Rua Principal ( Casais Forno )
071559,Cruzamento Entre ( Rua Principal ) E ( Rua Solar Leões )
071560,Cruzamento Entre ( Rua Principal ) E ( Rua Solar Leões )
071561,Estrada Nacional 116 ( Casais Forno )
071562,Estrada Nacional 116 ( Casais Forno )
071563,Estrada Nacional 116 ( Casais Forno )
071564,Estrada Nacional 116 ( Casais Forno )
071565,Rua Principal 51 ( Torre Trotes )
071569,Avenida Infante Dom Pedro 1 ( Quinta Almirante )
071570,Avenida Infante Dom Pedro 1 ( Quinta Almirante )
071571,Avenida Infante Dom Pedro 5 ( Quinta Almirante )
071572,Avenida Infante Dom Pedro 5 ( Quinta Almirante )
071573,Estrada Municipal 1306 ( Migarrinhos )
071574,Estrada Municipal 1306 ( Migarrinhos )
071575,Estrada Municipal 1306 ( Bolores )
071579,Ribas Baixo ( Escola )
071580,Ribas Baixo ( Escola )
071581,Ribas Cima
071582,Rua M Pedro Franco 22 ( Ribas Cima )
071583,Ribas Cima ( Lavadouro )
071584,Ribas Cima ( Lavadouro )
071585,Cruzamento Entre ( Ribas Cima ) E ( Vale São Gião )
071586,Cruzamento Entre ( Ribas Cima ) E ( Vale São Gião )
071587,Cabeço Montáchique ( Circ Manutenção )
071588,Cabeço Montáchique ( Circ Manutenção )
071589,Cabeço Montáchique ( Casal Andrade )
071590,Cabeço Montáchique ( Casal Andrade )
071591,Rua M Pedro Franco 22 ( Ribas Cima )
071593,Avenida Salgado Zenha 1 ( Quinta Flores )
071594,Avenida Salgado Zenha 1 ( Quinta Flores )
071595,Avenida Salgado Zenha 15 ( Quinta Flores )
071596,Avenida Salgado Zenha 15 ( Quinta Flores )
071597,Avenida Salgado Zenha 7 ( Quinta Flores )
071598,Avenida Salgado Zenha 7 ( Quinta Flores )
071599,Rua Quinta Pinto 31 ( Escola )
071601,Rua Olival 50 ( Frielas )
071603,Rua Olival 19 ( Frielas )
071605,Rua Quinta Pinto 4 ( Frielas )
071607,Ponte Frielas ( Cruzamento )
071608,Ponte Frielas ( Cruzamento )
071609,Rua Primeiro De Maio ( Bairro Queimadas )
071610,Rua Primeiro De Maio ( Bairro Queimadas )
071611,Rua Primeiro De Maio ( Ponte Frielas )
071613,Cruzamento Entre ( Rua Primeiro De Maio ) E ( Rua Fonte )
071614,Cruzamento Entre ( Rua Primeiro De Maio ) E ( Rua Fonte )
071615,Cruzamento Entre ( Rua Primeiro De Maio ) E ( Rua Indústria )
071617,Rua Cidade Aveiro 11 ( Zona Industrial )
071618,Rua Cidade Aveiro 11 ( Zona Industrial )
071619,Rua Cidade Setúbal 2 ( Zona Industrial )
071620,Rua Cidade Setúbal 2 ( Zona Industrial )
071621,Rua Cidade Do Porto 99 ( Zona Industrial )
071622,Rua Cidade Do Porto 99 ( Zona Industrial )
071623,Rua Cidade Lisboa ( Zona Industrial )
071624,Rua Cidade Lisboa ( Zona Industrial )
071625,Estrada Nacional 10 ( Santa Iria Azóia )
071626,Estrada Nacional 10 ( Santa Iria Azóia )
071627,Cruzamento Entre ( Estrada Nacional 10 ) E ( Rua Dom Pedro Quinto ( Supermercado ) )
071628,Cruzamento Entre ( Estrada Nacional 10 ) E ( Rua Dom Pedro Quinto ( Supermercado ) )
071629,Estrada Nacional 10 ( Covina )
071630,Estrada Nacional 10 ( Covina )
071631,Cruzamento Entre ( Estrada Nacional 10 ) E ( Estacal Novo )
071632,Cruzamento Entre ( Estrada Nacional 10 ) E ( Estacal Novo )
071633,Cruzamento Entre ( Estrada Nacional 10 ) E ( São João Talha )
071634,Cruzamento Entre ( Estrada Nacional 10 ) E ( São João Talha ( Posto De Combustível ) )
071635,Estrada Nacional 10 ( Etar )
071637,Estrada Nacional 10 ( Campus Tecnológico Nuclear )
071638,Estrada Nacional 10 ( Campus Tecnológico Nuclear )
071639,Cruzamento Entre ( Estrada Nacional 10 ) E ( Estação Bobadela )
071641,Cruzamento Entre ( Estrada Nacional 10 ) E ( Estação Bobadela )
071643,Estrada Nacional 10 ( Etar )
071647,Cruzamento Entre ( Avenida Nac ) E ( Avenida São João ( Marl ) )
071649,Rua Principal ( Alto )
071651,Rua Principal 2670 ( Casais Forno )
071652,Rua Principal 2670 ( Casais Forno )
071653,Rua Principal ( Casais Forno )
071654,Rua Principal ( Casais Forno )
071655,Rua Principal 36 ( Várzea )
071656,Rua Principal 36 ( Várzea )
071657,Rua Professor Egas Moniz ( Supermercado )
071658,Rua Professor Egas Moniz ( Supermercado )
072201,Casal Da Freira ( Milharada )
072202,Casal Da Freira ( Milharada )
072203,Rua Museu Tauromáquico
072204,Rua Museu Tauromáquico
072205,Bairro Vitória ( Escola )
072206,Bairro Vitória ( Escola )
072207,Rua Nova 46
072208,Rua Nova 46
072209,Rua 25 Abril 77
072210,Rua 25 Abril 77
072211,Rua Raul Rego
072212,Travessa Santo André 6 Á
072213,Travessa Santo André 6 Á
072214,Rua Marquês De Pombal ( Terminal Rl )
072215,Avenida João Branco Núncio
072216,Avenida Francisco Pinto Pacheco ( Igreja )
072217,Rua Santa Teresinha
072218,Rua Santa Teresinha
072219,Rua Alfredo Dinis ( Escola )
072220,Rua Alfredo Dinis ( Escola )
072221,Rua Alfredo Dinis ( Escola )
072222,Beco Da Escola ( Pintéus )
072223,Beco Da Escola ( Pintéus )
072224,Cabeço De Montáchique
072225,Cruzamento Entre ( Estrada Municipal 1250 ) E ( Rua Pinheiro )
072226,Cruzamento Entre ( Estrada Municipal 1250 ) E ( Rua Pinheiro )
072227,Estrada Municipal 1250 103
072228,Estrada Municipal 1250 103
072229,Estrada Municipal 1250 ( Bucelas )
072230,Estrada Municipal 1250 ( Bucelas )
072231,Cruzamento Entre ( Estrada Nacional 374 ) E ( Rua Alecrim )
072232,Chamboeira ( Rua Combatentes Frente 9 )
072233,Chamboeira ( Rua Combatentes 9 )
072400,Centro De Saúde De Sacavém
072401,Praça Da República ( Sacavém )
072402,Rua Século Vinte 41 ( Bairro Junqueira )
072403,Rua Século Vinte 41 ( Bairro Junqueira )
072404,Rua Fonte Nova ( Escola )
072405,Rua Cidade Bragança ( Escola )
072406,Rua Fernando Carvalho 9
072407,Rua António Ferreira 12
072408,Rua António Ferreira 27 - 23
072409,Rua Guiné 8 ( Prior Velho )
072410,Rua Guiné 19 ( Prior Velho )
072411,Avenida Infante Santo 18 ( Portela Azóia )
072412,Avenida Infante Santo 18 ( Portela Azóia )
072414,Rua Júlio Conceição Sousa 5
072415,Rua Júlio Conceição Sousa Café
072416,Rua Da Fábrica Da Loiça Rotunda
072417,Rua Da Fábrica Da Loiça
072418,Cruzamento Entre ( Estrada Municipal 507 - 1 ) E ( Bairro Das Sousas )
072419,Catujal ( Rua José Gomes Ferreira ) Escola
078000,Rua José Francisco Raposo ( Rotunda )
080001,Rua Capitão João Lopes 49
080002,Carvalhal ( Largo )
080003,Estrada Municipal 606 ( Cruz Cheleiros )
080004,Estrada Municipal 606 ( Cruz Cheleiros )
080005,Estrada Da Ponte
080006,Estrada De Almorquim ( Ponte )
080007,Ericeira ( Terminal Rodoviário ) ( P 1 )
080009,Rua Rego ( Escola )
080010,Rua Rego ( Escola )
080011,Rua Do Mirante
080012,Rua Do Mirante
080013,Cruzamento Entre ( Estrada Nacional 247 ) E ( Rua Eduardo Henrique Pereira )
080014,Cruzamento Entre ( Estrada Nacional 247 ) E ( Rua Eduardo Henrique Pereira )
080015,Cruzamento Entre ( Estrada Nacional 247 ) E ( Praia Sul )
080016,Cruzamento Entre ( Estrada Nacional 247 ) E ( Praia Sul )
080017,Cruzamento Entre ( Estrada Nacional 247 ) E ( Rua Primeiro De Maio )
080018,Cruzamento Entre ( Estrada Nacional 247 ) E ( Rua Primeiro De Maio )
080019,Cruzamento Entre ( Estrada Nacional 247 6 ) E ( Foz Lizandro )
080020,Cruzamento Entre ( Estrada Nacional 247 6 ) E ( Foz Lizandro )
080021,Cruzamento Entre ( Estrada Nacional 247 ) E ( Rua Amoreiras )
080022,Cruzamento Entre ( Estrada Nacional 247 ) E ( Rua Amoreiras )
080023,Estrada Nacional 247 ( Igreja ) ( Carvoeira )
080024,Estrada Nacional 247 ( Igreja ) ( Carvoeira )
080025,Cruzamento Entre ( Estrada Nacional 247 ) E ( Rua Do Caminho Velho )
080026,Cruzamento Entre ( Estrada Nacional 247 ) E ( Rua Do Caminho Velho )
080027,Estrada Nacional 247 44 ( Baleia )
080028,Estrada Nacional 247 44 ( Baleia )
080029,Estrada Nacional 247 3 ( Baleia )
080030,Estrada Nacional 247 3 ( Baleia )
080031,Cruzamento Entre ( Estrada Nacional 247 ) E ( Rua Das Tomádias )
080033,Estrada Nacional 247 47 ( Pobral )
080035,Estrada Nacional 247 ( Posto De Combustível ) ( Pobral )
080037,Avenida 10 Agosto 143
080039,Avenida 15 De Agosto 170
080041,Cruzamento Entre ( Estrada Municipal ) E ( Rua Da Cruz 2 )
080042,Cruzamento Entre ( Estrada Municipal 546 ) E ( Rua Da Cruz 1 )
080043,Estrada Municipal 546 28
080044,Estrada Municipal 546 28
080045,Estrada Municipal 546 46
080046,Estrada Municipal 346 46
080047,Estrada Municipal 546 34
080048,Estrada Municipal 346 47
080049,Estrada Municipal 546 2
080051,Cruzamento Entre ( Rua José Salvador ) E ( Rua Moínho )
080057,Cruzamento Entre ( Estrada Nacional 116 ) E ( Estrada Santo Isidoro )
080058,Cruzamento Entre ( Estrada Nacional 116 ) E ( Estrada Santo Isidoro )
080059,Cruzamento Entre ( Estrada Nacional 116 ) E ( Rua Vale 4 )
080060,Cruzamento Entre ( Estrada Nacional 116 ) E ( Rua Vale 4 )
080061,Estrada Nacional 116 ( Quinta Pinhal Frades )
080062,Estrada Nacional 116 2 ( Pinhal Frades )
080063,Cruzamento Entre ( Estrada Nacional 116 2 ) E ( Rua Pinhal )
080064,Cruzamento Entre ( Estrada Nacional 116 2 ) E ( Rua Pinhal )
080065,Cruzamento Entre ( Estrada Nacional 116 2 ) E ( Romeirão )
080067,Cruzamento Entre ( Estrada Nacional 116 ) E ( Rua Vale De Janeiro 5 )
080068,Cruzamento Entre ( Estrada Nacional 116 ) E ( Rua Vale De Janeiro 5 )
080069,Cruzamento Entre ( Estrada Nacional 116 ) E ( Lapa Da Serra )
080070,Cruzamento Entre ( Estrada Nacional 116 ) E ( Lapa Da Serra )
080075,Avenida São Sebastião ( Largo Pocinhos )
080076,Avenida São Sebastião ( Largo Pocinhos )
080077,Estrada Nacional 247 ( Bairro Pescadores )
080078,Estrada Nacional 247 ( Bairro Pescadores )
080079,Estrada Nacional 247 ( Parque De Campismo )
080080,Estrada Nacional 247 ( Parque De Campismo )
080081,Estrada Nacional 247 ( Mil Regos )
080082,Estrada Nacional 247 ( Mil Regos )
080083,Cruzamento Entre ( Estrada Nacional 247 ) E ( Praia Rua Ilhas )
080084,Cruzamento Entre ( Estrada Nacional 247 ) E ( Praia Rua Ilhas )
080085,Cruzamento Entre ( Rua Principal ) E ( Rua Carrascal )
080086,Cruzamento Entre ( Rua Principal ) E ( Rua Carrascal )
080087,Rua Palhais 15
080088,Rua Palhais 15
080089,Rua Palhais 42
080090,Rua Palhais 42
080091,Estrada Junceira 4
080092,Estrada Junceira 4
080093,Estrada Junceira 17
080094,Estrada Junceira 17
080095,Cruzamento Entre ( Estrada Junceira ) E ( Estrada Zimbral )
080096,Cruzamento Entre ( Estrada Junceira ) E ( Estrada Zimbral )
080097,Cruzamento Entre ( Avenida Laranjeiras ) E ( Rua Igreja )
080098,Cruzamento Entre ( Avenida Laranjeiras ) E ( Rua Igreja )
080099,Estrada Municipal 554 35 ( Lagoa )
080100,Estrada Municipal 554 38 ( Lagoa )
080101,Cruzamento Entre ( Estrada Municipal 554 ) E ( Travessa Romã )
080102,Cruzamento Entre ( Estrada Municipal 554 ) E ( Travessa Romã )
080103,Estrada Casal Da Cruz 38 ( Colégio Miramar )
080104,Estrada Casal Da Cruz 38 ( Colégio Miramar )
080105,Cruzamento Entre ( Rua Igreja ) E ( Estrada Municipal 554 )
080107,Cruzamento Entre ( Estrada Nacional 247 ) E ( Estrada Nacional 116 ( Rotunda ) )
080109,Cruzamento Entre ( Estrada Nacional 116 ) E ( Rua Da Escola )
080110,Cruzamento Entre ( Estrada Nacional 116 ) E ( Rua Da Escola )
080111,Cruzamento Entre ( Estrada Nacional 116 ) E ( Rua Torre Bela )
080112,Cruzamento Entre ( Estrada Nacional 116 ) E ( Rua Torre Bela )
080113,Cruzamento Entre ( Estrada Nacional 116 ) E ( ( Cemitério ) )
080114,Estrada Nacional 116 ( Parque De Campismo )
080115,Cruzamento Entre ( Estrada Nacional 116 ) E ( Travessa São Sebastião )
080116,Estrada Nacional 116 39 ( Sobreiro )
080117,Cruzamento Entre ( Largo São Sebastião ) E ( Travessa São Sebastião )
080119,Cruzamento Entre ( Estrada Nacional 116 ) E ( Rua Das Formigas )
080120,Cruzamento Entre ( Estrada Nacional 116 ) E ( Rua Das Formigas )
080121,Cruzamento Entre ( Estrada Nacional 116 ) E ( Rua Da Capeça )
080122,Cruzamento Entre ( Estrada Nacional 116 ) E ( Rua Da Capeça )
080123,Cruzamento Entre ( Estrada Nacional 116 ) E ( Estrada Velha )
080124,Cruzamento Entre ( Estrada Nacional 116 ) E ( Praceta Batalha )
080125,Cruzamento Entre ( Estrada Santo Isidoro ) E ( Estrada F Boa Nabos )
080126,Cruzamento Entre ( Estrada Santo Isidoro ) E ( Estrada F Boa Nabos )
080127,Cruzamento Entre ( Estrada Santo Isidoro ) E ( Rua Da Carrasqueira )
080128,Cruzamento Entre ( Estrada Santo Isidoro ) E ( Rua Da Carrasqueira )
080129,Estrada Santo Isidoro 4
080130,Estrada Santo Isidoro 4
080131,Cruzamento Entre ( Estrada Municipal 616 ) E ( Bairro Alto )
080132,Cruzamento Entre ( Estrada Municipal 616 ) E ( Bairro Alto )
080133,Cruzamento Entre ( Estrada Da Ponte ) E ( Pucariça )
080134,Cruzamento Entre ( Estrada Da Ponte ) E ( Pucariça )
080135,Avenida Das Laranjeiras 3
080136,Avenida Das Laranjeiras 3
080137,Cruzamento Entre ( Avenida Das Laranjeiras ) E ( Lagoa )
080138,Cruzamento Entre ( Avenida Das Laranjeiras ) E ( Lagoa )
080139,Largo Fontanário ( Antas )
080140,Largo Fontanário ( Antas )
080141,Rua António Pedro 45 ( Antas )
080142,Rua António Pedro 45 ( Antas )
080143,Rua Dos Olivais Da Caneira 8
080144,Rua Dos Olivais Da Caneira 8
080145,Cruzamento Entre ( Estrada Nacional 8 ) E ( Caneira Velha )
080146,Cruzamento Entre ( Estrada Nacional 8 ) E ( Caneira Velha )
080147,Estrada Carrascal 4
080148,Estrada Carrascal 4
080149,Estrada Carrascal 20
080150,Estrada Carrascal 20
080151,Estrada Carrascal 11
080152,Estrada Carrascal 11
080153,Cruzamento Entre ( Rua Principal ) E ( Centro De Saúde )
080155,Rua Principal 24 ( Livramento )
080156,Rua Principal 24 ( Livramento )
080157,Rua Da Farmácia 4
080158,Rua Da Farmácia 4
080159,Cruzamento Entre ( Estrada Municipal 551 ) E ( Monte Gordo )
080160,Cruzamento Entre ( Estrada Municipal 551 ) E ( Monte Gordo )
080161,Cruzamento Entre ( Estrada Principal ) E ( Casal Romã )
080162,Cruzamento Entre ( Estrada Principal ) E ( Casal Romã )
080163,Cruzamento Entre ( Rua Principal ) E ( Rua Casal Mocho )
080164,Cruzamento Entre ( Rua Principal ) E ( Rua Casal Mocho )
080165,Rua Principal ( Largo Da Arieira )
080166,Rua Principal ( Largo Da Arieira )
080167,Praça Da República 53
080168,Praça Da República 55
080169,Rua Principal ( Largo Do Chafariz )
080170,Rua Principal ( Largo Do Chafariz )
080171,Cruzamento Entre ( Estrada Municipal 551 ) E ( Casal Da Amoreira )
080172,Cruzamento Entre ( Estrada Municipal 551 ) E ( Casal Da Amoreira )
080173,Cruzamento Entre ( Estrada Nacional 9 ) E ( Sobral Da Abelheira )
080174,Cruzamento Entre ( Estrada Nacional 9 ) E ( Sobral Da Abelheira )
080175,Avenida Senhora Da Lapa 104
080176,Avenida Senhora Da Lapa 102
080177,Avenida Senhora Da Lapa 54
080178,Avenida Senhora Da Lapa 54
080179,Cruzamento Entre ( Avenida Senhora Da Lapa ) E ( Rua Da Lagoinha )
080180,Cruzamento Entre ( Avenida Senhora Da Lapa ) E ( Rua Da Lagoinha )
080181,Cruzamento Entre ( Estrada Nacional 9 ) E ( Rua Quinta Dos Cavalos )
080182,Cruzamento Entre ( Estrada Nacional 9 ) E ( Rua Quinta Dos Cavalos )
080183,Rua Do Palame 18
080184,Rua Do Palame 18
080185,Cruzamento Entre ( Murgueira ) E ( Travessa Fonte Branca )
080186,Cruzamento Entre ( Murgueira ) E ( Travessa Fonte Branca )
080187,Cruzamento Entre ( Estrada Ponte Cuco ) E ( Rua Carrasqueira )
080188,Cruzamento Entre ( Estrada Ponte Cuco ) E ( Rua Carrasqueira )
080189,Estrada Ponte Do Cuco 37 . 3
080190,Estrada Ponte Do Cuco 37 . 3
080191,Estrada Ponte Do Cuco ( Rotunda )
